,id,title,release_date,popularity,vote_average
4386,238713,Spy,2015-05-06,7.3959,6.833
4387,17365,The Parallax View,1974-06-14,2.8443,6.833
4388,9319,The Last Boy Scout,1991-12-13,5.8479,6.833
4389,864370,Incantation,2022-03-18,4.496,6.832
4390,397243,The Autopsy of Jane Doe,2016-12-21,8.9162,6.833
4391,261102,The Misfits Club,2014-12-25,1.1405,6.832
4392,84175,Beasts of the Southern Wild,2012-06-29,1.632,6.832
4393,4929,Hang 'em High,1968-04-12,4.1626,6.836
4394,1317088,The Assessment,2025-03-21,3.7491,6.822
4395,11004,Wonder Boys,2000-02-22,3.0725,6.831
4396,2288,Closer,2004-12-03,17.0535,6.831
4397,1947,An Unfinished Life,2005-09-09,6.6327,6.8
4398,696506,Mickey 17,2025-02-28,16.162,6.83
4399,154400,The Drop,2014-09-12,8.5202,6.83
4400,2469,Tie Me Up! Tie Me Down!,1990-01-22,1.9401,6.83
4401,95,Armageddon,1998-07-01,10.8045,6.83
4402,400020,The Young Karl Marx,2017-03-02,1.2191,6.8
4403,326359,Frozen Fever,2015-03-09,3.5725,6.829
4404,317560,Carrie Pilby,2017-03-31,1.3194,6.8
4405,26719,House of Games,1987-10-11,2.0611,6.8
4406,11071,Them!,1954-06-16,5.2271,6.8
4407,9737,Bad Boys,1995-04-07,10.9135,6.828
4408,319337,13 Minutes,2015-04-09,1.2256,6.828
4409,14011,Justice League: The New Frontier,2008-02-26,2.6627,6.8
4410,9062,Love Story,1970-12-16,5.2873,6.8
4411,291805,Now You See Me 2,2016-06-02,10.8989,6.827
4412,253412,Everest,2015-09-10,4.9434,6.827
4413,30508,Berlin Calling,2008-10-01,1.2621,6.8
4414,13776,Diner,1982-03-05,2.2613,6.8
4415,9270,Brick,2006-03-31,2.7879,6.827
4416,777245,Women Talking,2022-12-23,4.0383,6.83
4417,335983,Venom,2018-09-28,16.8401,6.826
4418,187017,22 Jump Street,2014-06-05,7.6347,6.826
4419,9026,The Importance of Being Earnest,2002-05-17,1.8466,6.8
4420,8976,A Lot Like Love,2005-04-21,2.8781,6.826
4421,8942,Wendy and Lucy,2008-12-10,2.0777,6.8
4422,762504,Nope,2022-07-20,8.9715,6.824
4423,596161,Let Him Go,2020-11-05,10.1524,6.827
4424,405774,Bird Box,2018-12-13,9.0483,6.825
4425,72190,World War Z,2013-06-19,13.2513,6.824
4426,2005,Sister Act,1992-05-28,6.55,6.825
4427,884971,Goliath,2022-03-09,1.6686,6.824
4428,582206,The Best Is Yet to Come,2019-12-04,2.3691,6.8
4429,374416,Where Am I Going?,2016-01-01,1.0498,6.824
4430,74465,We Bought a Zoo,2011-11-26,6.0538,6.824
4431,36647,Blade,1998-08-21,10.6941,6.824
4432,10586,The Ghost and the Darkness,1996-10-11,3.7088,6.824
4433,150689,Cinderella,2015-03-06,13.7797,6.8
4434,86838,Seven Psychopaths,2012-10-12,6.0952,6.823
4435,76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,2011-10-25,2.0197,6.823
4436,749170,Heads of State,2025-06-24,12.2421,6.818
4437,565426,To All the Boys: P.S. I Still Love You,2020-02-03,4.7453,6.822
4438,47854,Legend of the Fist: The Return of Chen Zhen,2010-09-01,2.9755,6.8
4439,41216,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,3.5668,6.822
4440,34193,Magic,1978-11-08,2.1821,6.8
4441,33542,Rumble in the Bronx,1995-01-21,5.4308,6.822
4442,10973,Creature from the Black Lagoon,1954-03-05,2.8905,6.8
4443,8366,Manitou's Shoe,2001-07-11,1.7722,6.822
4444,1903,Vanilla Sky,2001-12-14,7.2236,6.821
4445,1858,Transformers,2007-06-27,3.6051,6.822
4446,932086,Horizon: An American Saga - Chapter 1,2024-06-26,4.7768,6.821
4447,13715,At Close Range,1986-04-18,2.7407,6.8
4448,446894,Smallfoot,2018-09-20,3.2032,6.82
4449,437342,The First Omen,2024-04-03,5.5539,6.82
4450,1978,Stage Fright,1950-02-23,1.653,6.82
4451,243683,Step Up All In,2014-07-15,3.1596,6.819
4452,41233,Step Up 3D,2010-08-04,2.8355,6.819
4453,12205,Dark Water,2002-01-19,3.4566,6.8
4454,11439,The Ghost Writer,2010-02-12,3.0936,6.819
4455,11129,Human Traffic,1999-06-04,2.7633,6.819
4456,10297,How to Marry a Millionaire,1953-10-29,2.4191,6.8
4457,5279,Gosford Park,2001-12-26,4.5114,6.819
4458,2112,Payback,1999-02-05,5.8882,6.819
4459,691,The Spy Who Loved Me,1977-07-07,6.4669,6.82
4460,846867,Mad God,2021-09-17,2.5471,6.818
4461,776797,The Sadness,2021-01-22,6.8527,6.818
4462,353486,Jumanji: Welcome to the Jungle,2017-12-09,7.8258,6.818
4463,55725,Win Win,2011-03-18,2.5859,6.8
4464,18093,Northanger Abbey,2007-10-24,1.698,6.8
4465,11774,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,5.5816,6.818
4466,11617,Rio Grande,1950-11-15,3.6247,6.818
4467,431,Cube,1998-07-11,4.5984,6.818
4468,145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013-12-25,2.0711,6.817
4469,131631,The Hunger Games: Mockingjay - Part 1,2014-11-19,13.8959,6.8
4470,11708,Chitty Chitty Bang Bang,1968-12-17,2.9723,6.8
4471,2614,Innerspace,1987-07-01,3.4156,6.817
4472,465003,The Red Sea Diving Resort,2019-07-28,2.6959,6.8
4473,377154,Being 17,2016-02-27,0.7473,6.816
4474,252171,A Girl Walks Home Alone at Night,2014-11-21,2.1639,6.816
4475,34205,Halloweentown II: Kalabar's Revenge,2001-10-12,1.5266,6.8
4476,29702,Tenebre,1982-10-28,2.2947,6.8
4477,13682,Pooh's Heffalump Movie,2005-02-11,3.5706,6.8
4478,436270,Black Adam,2022-10-19,12.0639,6.815
4479,25475,Tinker Bell and the Lost Treasure,2009-09-03,4.0988,6.8
4480,22051,Adam,2009-07-07,2.0446,6.813
4481,13648,Resident Evil: Degeneration,2008-02-13,4.2189,6.815
4482,10711,French Connection II,1975-05-18,1.8686,6.815
4483,9563,Any Given Sunday,1999-12-22,3.9997,6.815
4484,2652,Hard Candy,2005-01-14,2.9358,6.815
4485,1871,Fantomas,1964-11-04,2.762,6.815
4486,516729,Paddington in Peru,2024-11-08,5.7601,6.819
4487,508664,Danger Close: The Battle of Long Tan,2019-08-08,2.3001,6.8
4488,393764,The African Doctor,2016-06-08,1.3236,6.8
4489,82992,Fast & Furious 6,2013-05-21,1.1588,6.814
4490,33583,The Decameron,1971-08-25,3.8475,6.8
4491,10115,Stick It,2006-04-21,2.1678,6.814
4492,5994,The Family Man,2000-12-12,5.7007,6.813
4493,27850,Halloweentown,1998-11-10,2.0537,6.8
4494,11208,Wicker Park,2004-09-03,2.4759,6.813
4495,225574,Non-Stop,2014-02-26,4.9478,6.812
4496,6961,The Wedding Date,2005-02-04,3.028,6.8
4497,800815,The Pale Blue Eye,2022-12-22,3.9708,6.8
4498,417870,Girls Trip,2017-07-21,6.0104,6.811
4499,10045,District B13,2004-11-09,4.2417,6.811
4500,9503,Pope Joan,2009-10-22,2.008,6.8
4501,8974,The War of the Worlds,1953-04-03,4.0652,6.811
4502,630004,The Vault,2021-03-04,3.7032,6.8
4503,443463,Leave No Trace,2018-06-29,3.4983,6.811
4504,401847,Can You Ever Forgive Me?,2018-10-19,2.5847,6.8
4505,18377,200 Pounds Beauty,2006-12-14,2.6276,6.8
4506,9655,She's the Man,2006-03-17,6.6547,6.81
4507,252178,'71,2014-10-10,4.4671,6.808
4508,107985,The World's End,2013-07-18,5.3635,6.809
4509,25941,Harry Brown,2009-11-11,2.3275,6.809
4510,11497,All Dogs Go to Heaven,1989-11-17,4.6191,6.8
4511,9282,11:14,2004-08-20,2.6969,6.809
4512,2300,Space Jam,1996-11-15,6.1714,6.809
4513,795,City of Angels,1998-04-10,5.1975,6.809
4514,126963,Dragon Ball Z: Battle of Gods,2013-03-30,6.9135,6.808
4515,9972,Lock Up,1989-08-04,3.9072,6.808
4516,796499,Army of Thieves,2021-10-29,5.5075,6.807
4517,785542,The Outrun,2024-01-19,3.0695,6.8
4518,576784,Upon the Magic Roads,2021-02-18,3.9485,6.8
4519,37735,Easy A,2010-09-16,7.302,6.806
4520,19997,Niagara,1953-01-26,2.6396,6.806
4521,8835,Legally Blonde,2001-07-13,8.8088,6.807
4522,502422,Thunder Road,2018-09-12,1.038,6.805
4523,419635,Kodachrome,2017-09-08,1.7185,6.805
4524,283235,99 Homes,2015-09-25,2.9968,6.805
4525,67660,Think Like a Man,2012-04-20,2.5901,6.8
4526,38285,The Country Boy,1984-12-20,0.9038,6.8
4527,38199,Unthinkable,2010-05-26,5.6891,6.805
4528,14635,The Rookie,2002-03-25,3.41,6.805
4529,11092,Presumed Innocent,1990-07-27,2.8286,6.805
4530,11054,Hairspray,1988-02-26,3.2908,6.8
4531,8292,Four Brothers,2005-08-11,5.2163,6.805
4532,16995,State of Play,2009-04-17,4.3947,6.804
4533,567797,The Dry,2021-01-01,2.8309,6.802
4534,401898,Thelma,2017-09-15,2.1773,6.803
4535,369885,Allied,2016-11-23,4.9785,6.803
4536,340485,American Honey,2016-09-30,2.7194,6.802
4537,44835,Hesher,2010-01-22,2.4234,6.803
4538,37137,The Naked Gun 2½: The Smell of Fear,1991-06-28,5.6891,6.803
4539,13342,Fast Times at Ridgemont High,1982-08-13,5.1037,6.803
4540,11381,Tommy Boy,1995-03-31,3.0179,6.802
4541,11018,Year of the Dragon,1985-08-16,2.7891,6.801
4542,3509,A Scanner Darkly,2006-07-07,2.8697,6.803
4543,1241320,Kingdom: Return of the Great General,2024-07-12,4.286,6.8
4544,438747,Tangled: Before Ever After,2017-03-10,3.0942,6.802
4545,253331,Black or White,2014-09-06,1.4261,6.802
4546,10897,The Little Rascals,1994-08-05,7.4231,6.802
4547,5185,The Private Life of Sherlock Holmes,1970-10-29,2.257,6.8
4548,766798,Parallel Mothers,2021-10-08,2.7145,6.801
4549,760883,Blood Red Sky,2021-07-23,4.0766,6.801
4550,759175,The Princess,2022-06-16,3.3952,6.8
4551,514921,The Aeronauts,2019-11-04,3.4576,6.8
4552,44629,Animal Kingdom,2010-06-03,2.831,6.799
4553,332979,Bleed for This,2016-11-04,2.5437,6.8
4554,283704,Leopardi,2014-10-16,0.9867,6.8
4555,4484,La Cage aux Folles,1978-10-20,1.4901,6.8
4556,426338,Holy Camp!,2017-09-29,1.0831,6.8
4557,10060,Get Rich or Die Tryin',2005-11-09,4.2951,6.799
4558,9387,Conan the Barbarian,1982-03-16,8.4721,6.799
4559,8881,Che: Part One,2008-09-05,3.3017,6.799
4560,5038,Vicky Cristina Barcelona,2008-08-15,4.3472,6.799
4561,2142,Cop Land,1997-08-15,5.6699,6.799
4562,763329,Red Rocket,2021-12-10,3.0033,6.798
4563,606566,The Best Years,2020-02-13,0.9908,6.8
4564,24750,Time After Time,1979-09-28,2.8369,6.798
4565,15854,Kung Fu Panda: Secrets of the Furious Five,2008-11-08,4.0896,6.798
4566,10697,The Taste of Others,2000-03-01,2.171,6.798
4567,796,Cruel Intentions,1999-03-05,8.6005,6.798
4568,956842,Fly Me to the Moon,2024-07-10,6.9454,6.8
4569,634528,The Marksman,2021-01-15,4.8425,6.8
4570,30163,The Fugitives,1986-12-17,1.432,6.796
4571,15247,The Ipcress File,1965-03-18,1.9729,6.8
4572,9481,The Bone Collector,1999-11-04,6.5965,6.796
4573,643882,The Princess Switch: Switched Again,2020-11-19,1.6906,6.8
4574,207686,The House at the End of Time,2013-06-21,0.7411,6.795
4575,16910,Naruto the Movie: Legend of the Stone of Gelel,2005-08-06,4.1824,6.8
4576,9411,Fallen,1998-01-16,4.9754,6.795
4577,1072790,Anyone But You,2023-12-21,11.333,6.794
4578,974931,Totally Killer,2023-09-28,4.5364,6.794
4579,370663,Below Her Mouth,2017-02-10,10.5673,6.794
4580,37768,Talcum Powder,1982-01-22,1.7821,6.795
4581,27130,I Walked with a Zombie,1943-04-21,1.5677,6.8
4582,6973,In the Valley of Elah,2007-09-14,3.3126,6.8
4583,1195506,Novocaine,2025-03-12,10.7211,6.793
4584,974635,Hit Man,2024-05-16,6.6347,6.794
4585,668482,Roald Dahl's Matilda the Musical,2022-11-25,5.5381,6.791
4586,171337,Siberian Education,2013-02-27,1.3498,6.8
4587,158011,The Call,2013-03-14,4.1837,6.793
4588,41402,Let Me In,2010-10-01,3.9458,6.793
4589,18198,Barbie Mariposa,2008-02-26,2.623,6.8
4590,17612,Lost and Delirious,2001-01-21,2.3997,6.8
4591,11843,The Return of the Pink Panther,1975-05-21,3.4647,6.8
4592,9746,Kundun,1997-12-25,3.9395,6.793
4593,9519,Chopper,2000-06-21,2.1264,6.793
4594,2616,Uncle Buck,1989-08-16,4.7696,6.793
4595,484638,15 Minutes of War,2019-01-30,1.8993,6.792
4596,9953,A Love Song for Bobby Long,2004-09-02,1.8279,6.792
4597,1001865,Scrooge: A Christmas Carol,2022-11-18,1.8159,6.8
4598,350499,Pokémon the Movie: Hoopa and the Clash of Ages,2015-07-18,5.2747,6.791
4599,262551,Babysitting,2014-04-16,1.7696,6.791
4600,59860,Monte Carlo,2011-07-01,2.8565,6.791
4601,20504,The Book of Eli,2010-01-14,8.3023,6.791
4602,18095,Dragon Ball GT: A Hero's Legacy,1997-03-26,4.3672,6.8
4603,1721,All the Way Boys,1972-12-22,1.9352,6.8
4604,629015,Shut In,2022-03-24,1.2294,6.8
4605,604578,Spontaneous,2020-10-02,2.2198,6.79
4606,601796,Alienoid,2022-07-20,6.3796,6.8
4607,426249,Lords of Chaos,2018-09-20,1.8469,6.8
4608,170522,Asterix: The Mansions of the Gods,2014-11-26,2.127,6.79
4609,27554,The Panic in Needle Park,1971-06-01,2.0148,6.8
4610,4547,Panic Room,2002-03-29,6.8236,6.79
4611,417670,Loro 1,2018-04-24,1.0039,6.8
4612,290864,Kung Fu Jungle,2014-10-31,5.1524,6.8
4613,256917,The Water Diviner,2014-12-25,2.839,6.789
4614,188166,Blue Ruin,2014-04-25,2.243,6.789
4615,109417,Battle of the Year,2013-09-21,1.5836,6.789
4616,11013,Secretary,2002-09-20,8.5582,6.8
4617,4566,Michael Clayton,2007-09-28,4.5738,6.8
4618,3079,The Curse of Frankenstein,1957-05-20,2.5157,6.789
4619,318917,Look Who's Back,2015-10-08,2.2888,6.788
4620,198184,Chappie,2015-03-04,11.1961,6.788
4621,39013,Winter's Bone,2010-06-11,3.6181,6.788
4622,29161,Phenomena,1985-01-25,2.5473,6.788
4623,11835,Death Sentence,2007-08-31,2.9975,6.8
4624,11319,The Rescuers,1977-06-22,4.9763,6.788
4625,10780,Overboard,1987-12-16,4.5345,6.8
4626,592863,Respect,2021-08-12,3.2326,6.8
4627,33908,Three... Extremes,2004-08-20,3.1654,6.8
4628,9684,Sweet and Lowdown,1999-12-03,2.5698,6.787
4629,1365,Monster's Ball,2001-12-26,4.4315,6.787
4630,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,5.0918,6.787
4631,1034541,Terrifier 3,2024-10-09,11.9338,6.786
4632,578189,Black and Blue,2019-10-25,3.4807,6.786
4633,228161,Home,2015-03-18,6.2856,6.786
4634,98548,People Like Us,2012-06-29,2.3189,6.8
4635,14392,The Warlords,2007-12-12,3.9187,6.786
4636,12178,Miss Pettigrew Lives for a Day,2008-03-07,1.7847,6.8
4637,836009,Against the Ice,2022-02-10,2.0607,6.8
4638,598331,Rumble,2021-02-12,3.6976,6.8
4639,301351,We Are Your Friends,2015-08-26,3.1921,6.785
4640,299537,Captain Marvel,2019-03-06,12.1757,6.785
4641,14611,Ultimate Avengers 2,2006-08-08,2.5645,6.785
4642,12246,Mongol: The Rise of Genghis Khan,2007-09-20,3.3661,6.785
4643,11235,Local Hero,1983-02-17,3.2881,6.785
4644,9654,The Italian Job,2003-05-30,8.0655,6.785
4645,9647,Scrooged,1988-11-22,3.5079,6.785
4646,475759,2048: Nowhere to Run,2017-09-14,2.0752,6.79
4647,475132,A Private War,2018-11-16,3.0048,6.783
4648,59387,The Powerpuff Girls Movie,2002-07-03,2.5139,6.8
4649,11590,Slap Shot,1977-02-25,2.7791,6.783
4650,9314,Nineteen Eighty-Four,1984-11-09,3.9444,6.783
4651,2179,Tenacious D in The Pick of Destiny,2006-11-22,6.3021,6.783
4652,772,Home Alone 2: Lost in New York,1992-11-15,10.9664,6.8
4653,619930,Narvik,2022-12-25,1.9932,6.782
4654,188927,Star Trek Beyond,2016-07-07,7.0876,6.782
4655,30596,Bodyguards and Assassins,2009-12-18,4.5544,6.8
4656,29193,The Spanish Prisoner,1997-12-03,2.2165,6.782
4657,11022,Narc,2002-01-14,2.9361,6.782
4658,8193,Napoleon Dynamite,2004-06-11,4.2898,6.781
4659,1946,eXistenZ,1999-04-14,3.7371,6.782
4660,648579,The Unbearable Weight of Massive Talent,2022-04-20,4.4481,6.8
4661,400579,Tully,2018-05-04,3.3103,6.781
4662,345887,The Equalizer 2,2018-07-19,8.9349,6.781
4663,335795,Monster High: The Movie,2022-10-06,3.1632,6.8
4664,26517,Martin,1978-05-10,1.3966,6.781
4665,1172675,The Swan,2023-09-27,1.7433,6.78
4666,947891,My Old Ass,2024-09-13,4.8819,6.781
4667,534490,Avengement,2019-05-24,3.5075,6.789
4668,482981,Wild Rose,2019-04-12,1.8237,6.8
4669,227719,Project Almanac,2015-01-28,3.8259,6.78
4670,84332,Safety Not Guaranteed,2012-06-08,2.7434,6.78
4671,56415,A Gang Story,2011-11-10,1.9236,6.78
4672,10855,Naked Weapon,2002-11-15,0.9892,6.8
4673,9272,The Good Son,1993-09-24,4.63,6.78
4674,597156,The Boys in the Band,2020-09-30,2.1049,6.8
4675,424781,Sorry to Bother You,2018-07-06,3.1344,6.8
4676,236751,Heaven Is for Real,2014-04-16,4.5633,6.779
4677,61667,We Have a Pope,2011-04-15,2.1022,6.779
4678,19548,The Restaurant,1966-09-09,2.1064,6.8
4679,11791,The Hound of the Baskervilles,1959-05-04,2.2644,6.8
4680,8871,How the Grinch Stole Christmas,2000-11-17,7.5512,6.779
4681,454,Romeo + Juliet,1996-11-01,7.2228,6.8
4682,718821,Twisters,2024-07-10,9.7189,6.779
4683,241771,Beyond the Lights,2014-11-14,2.4074,6.8
4684,11935,Capricorn One,1977-12-10,3.7884,6.778
4685,9374,Death Becomes Her,1992-07-30,6.084,6.778
4686,744276,After Ever Happy,2022-08-24,5.8083,6.777
4687,525661,Bombshell,2019-12-13,5.098,6.777
4688,321697,Steve Jobs,2015-10-09,4.8628,6.777
4689,51209,Kill the Irishman,2011-03-10,3.0736,6.777
4690,38050,The Adjustment Bureau,2011-03-03,5.6732,6.777
4691,8348,Thunderbolt and Lightfoot,1974-05-23,3.3121,6.777
4692,7012,The Day After,1983-12-10,2.8808,6.777
4693,654895,Run to You,2022-03-17,1.2809,6.774
4694,14830,Doctor Strange,2007-08-14,1.6016,6.8
4695,8852,Prince of Darkness,1987-10-23,3.4058,6.8
4696,1013850,A Real Pain,2024-11-01,5.8823,6.774
4697,845659,Perfect Addiction,2023-02-16,3.1179,6.774
4698,524434,Eternals,2021-11-03,10.4181,6.774
4699,121835,Lore,2012-09-20,1.4176,6.774
4700,11622,Blast from the Past,1999-02-12,4.3488,6.774
4701,9740,Hannibal,2001-02-08,1.9701,6.774
4702,258152,Party Central,2014-02-20,1.6693,6.8
4703,37686,Super 8,2011-06-09,6.2507,6.773
4704,9100,The Craft,1996-05-03,6.0552,6.773
4705,717930,Kandahar,2023-05-25,7.2678,6.771
4706,444090,The Ash Lad: In the Hall of the Mountain King,2017-09-29,2.3017,6.8
4707,44251,Dragon Ball Z: Broly - Second Coming,1994-03-12,4.7568,6.8
4708,11507,Body Double,1984-10-25,4.2339,6.772
4709,11162,The Merchant of Venice,2004-12-03,2.0687,6.8
4710,9318,Asterix in Britain,1986-12-03,1.4221,6.772
4711,8456,Never Back Down,2008-03-04,6.0569,6.773
4712,712,Four Weddings and a Funeral,1994-03-09,5.4702,6.8
4713,619730,Don't Worry Darling,2022-09-21,6.0346,6.771
4714,239566,Get On Up,2014-08-01,2.6378,6.771
4715,12160,Wyatt Earp,1994-06-24,3.8612,6.771
4716,11003,The Wedding Singer,1998-02-13,4.0748,6.772
4717,9443,Chariots of Fire,1981-05-15,4.08,6.771
4718,912,The Thomas Crown Affair,1968-06-26,2.9963,6.771
4719,538207,We Die Young,2019-05-09,1.9896,6.8
4720,57243,The Women on the 6th Floor,2011-02-16,0.9443,6.8
4721,11223,Coma,1978-01-06,3.3212,6.77
4722,32250,Ju-on: The Curse,2000-02-11,2.6413,6.8
4723,25284,The Last Seduction,1994-05-26,2.78,6.8
4724,11259,Far and Away,1992-05-22,4.7716,6.769
4725,2362,Westworld,1973-08-15,4.0824,6.769
4726,1439,Anna and the King,1999-12-16,2.7161,6.769
4727,892515,Masquerade,2022-11-01,1.5373,6.8
4728,352161,The Clan,2015-08-13,1.4999,6.766
4729,128136,My Awkward Sexual Adventure,2012-09-11,3.1767,6.8
4730,10195,Thor,2011-04-21,13.2218,6.768
4731,10096,13 Going on 30,2004-04-13,6.112,6.768
4732,535292,21 Bridges,2019-10-24,4.3447,6.767
4733,500682,The Highwaymen,2019-03-15,3.4846,6.767
4734,278427,Family Guy Presents: It's a Trap!,2010-12-21,2.094,6.767
4735,11253,Hellboy II: The Golden Army,2008-07-11,5.453,6.767
4736,267463,The 10 Year Plan,2014-09-06,1.4045,6.8
4737,184352,Tom at the Farm,2014-03-28,1.6081,6.8
4738,646207,The Ice Road,2021-06-24,4.6199,6.8
4739,537059,Justice League vs. the Fatal Five,2019-03-29,2.9503,6.8
4740,316152,Free State of Jones,2016-06-24,3.1636,6.765
4741,231176,Sun In Buckets,2013-10-31,0.6541,6.765
4742,11313,Hearts in Atlantis,2001-09-28,1.9883,6.8
4743,9763,Goal!,2005-09-29,3.1059,6.8
4744,472734,Dumplin',2018-12-20,2.274,6.764
4745,325189,Teen Beach 2,2015-06-26,1.5285,6.8
4746,51052,Arthur Christmas,2011-11-10,4.0264,6.764
4747,1701,Con Air,1997-06-05,10.1118,6.765
4748,733156,Sightless,2020-09-29,1.6696,6.8
4749,419709,Last Flag Flying,2017-11-03,1.9833,6.763
4750,193613,Metallica: Through the Never,2013-09-25,1.205,6.8
4751,105077,Battlestar Galactica: The Plan,2009-10-27,1.9546,6.8
4752,12626,Broadcast News,1987-12-16,2.4207,6.763
4753,8355,Ice Age: Dawn of the Dinosaurs,2009-06-26,9.8947,6.763
4754,6435,Practical Magic,1998-10-16,4.5797,6.8
4755,468202,The Girl in the Fog,2017-10-26,2.149,6.762
4756,369192,Battle of the Sexes,2017-09-22,3.6668,6.762
4757,159824,Hotel Transylvania 2,2015-09-21,7.7678,6.762
4758,48175,7 and 8,2007-03-16,0.549,6.8
4759,14337,Primer,2004-10-08,3.2427,6.762
4760,13195,Flawless,2007-09-01,7.5375,6.761
4761,9031,I'm for the Hippopotamus,1979-11-30,1.6749,6.761
4762,5854,Family Plot,1976-04-09,2.7481,6.8
4763,1290821,Shelter,2026-01-28,324.5688,6.781
4764,569547,Black Mirror: Bandersnatch,2018-12-28,3.2952,6.8
4765,272693,The DUFF,2015-02-20,3.1917,6.761
4766,9326,Romancing the Stone,1984-03-30,5.7052,6.761
4767,2255,Chasing Amy,1997-04-04,3.1398,6.761
4768,956,Mission: Impossible III,2006-04-25,8.1236,6.762
4769,798645,The Running Man,2025-11-11,38.8236,6.759
4770,46195,Rio,2011-04-03,11.0722,6.76
4771,15856,House on Haunted Hill,1959-01-01,4.0006,6.76
4772,3784,Frankie and Johnny,1991-10-11,3.4575,6.76
4773,205775,In the Heart of the Sea,2015-12-03,4.8084,6.759
4774,44683,Tinker Bell and the Great Fairy Rescue,2010-07-29,4.4732,6.8
4775,10226,High Tension,2003-06-18,4.1538,6.759
4776,466,Klute,1971-06-23,3.191,6.8
4777,571891,Pokémon the Movie: Mewtwo Strikes Back - Evolution,2019-07-12,3.829,6.8
4778,390734,Kingsglaive: Final Fantasy XV,2016-07-09,3.7699,6.8
4779,381262,In Her Name,2016-03-16,1.7265,6.8
4780,15723,The Big Kahuna,1999-11-17,2.045,6.8
4781,2926,The Three Musketeers,1973-12-11,3.762,6.8
4782,2266,Paris Je T'aime,2006-06-21,3.0516,6.758
4783,394684,May God Save Us,2016-10-28,1.2392,6.757
4784,377799,One Man and his Cow,2016-02-17,1.2208,6.756
4785,181808,Star Wars: The Last Jedi,2017-12-13,46.1343,6.756
4786,11185,"See No Evil, Hear No Evil",1989-05-12,3.7054,6.756
4787,28089,The Messenger,2009-11-13,2.9015,6.755
4788,10156,History of the World: Part I,1981-06-12,2.1978,6.755
4789,2293,Mallrats,1995-10-20,3.7048,6.755
4790,620725,Jexi,2019-10-10,3.0208,6.755
4791,338768,Please Stand By,2018-01-26,2.61,6.754
4792,15144,Sixteen Candles,1984-05-04,4.9832,6.754
4793,5729,L'Âge d'or,1930-11-28,1.6502,6.8
4794,5175,Rush Hour 2,2001-08-03,8.6936,6.754
4795,509598,Mr. Jones,2019-10-03,2.7117,6.753
4796,11974,The 'Burbs,1989-02-17,7.2699,6.753
4797,8536,Superman II,1980-12-12,5.4386,6.753
4798,1151039,Nonnas,2025-05-01,4.2845,6.752
4799,348765,Alaska,2015-11-05,1.0227,6.8
4800,24740,The Entity,1982-09-30,3.4919,6.752
4801,10510,Miracle on 34th Street,1994-11-18,3.5389,6.752
4802,9739,Demolition Man,1993-10-08,7.4992,6.752
4803,9558,King of New York,1990-07-18,4.5281,6.752
4804,9469,He Got Game,1998-05-01,3.549,6.752
4805,8489,Ali,2001-12-10,4.4989,6.752
4806,568091,Fractured,2019-09-22,3.8559,6.751
4807,467632,Bad Samaritan,2018-04-19,1.9677,6.751
4808,245698,Pawn Sacrifice,2015-09-16,3.2601,6.751
